Open,Close
2017-01-12,29.8125
2017-01-13,29.76000022888184
2017-01-17,30.0
2017-01-18,29.997499465942383
2017-01-19,29.94499969482422
2017-01-20,30.0
2017-01-23,30.020000457763672
2017-01-24,29.99250030517578
2017-01-25,30.46999931335449
2017-01-26,30.48500061035156
